wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;anzspr;aenderung_am;aenderung_durch
BRGRAZ12;1511;ÖVP;Österreichische Volkspartei;2;350;14;336;150;1;25.11.2012 05:47:34;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:47:40
BRGRAZ12;1511;FPÖ;Freiheitliche Partei Österreichs;3;350;14;336;46;1;25.11.2012 05:47:34;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:47:40
BRGRAZ12;1511;GRÜNE;Die Grünen - Die Grüne Alternative;4;350;14;336;21;1;25.11.2012 05:47:34;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:47:40
BRGRAZ12;1511;KPÖ;Kommunistische Partei Österreichs;5;350;14;336;48;1;25.11.2012 05:47:34;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:47:40
BRGRAZ12;1512;SPÖ;Sozialdemokratische Partei Österreichs;1;566;19;547;96;1;25.11.2012 07:30:55;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:31:03
BRGRAZ12;1512;ÖVP;Österreichische Volkspartei;2;566;19;547;201;1;25.11.2012 07:30:55;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:31:03
BRGRAZ12;1512;FPÖ;Freiheitliche Partei Österreichs;3;566;19;547;99;1;25.11.2012 07:30:55;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:31:03
BRGRAZ12;1512;GRÜNE;Die Grünen - Die Grüne Alternative;4;566;19;547;67;1;25.11.2012 07:30:55;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:31:03
BRGRAZ12;1512;KPÖ;Kommunistische Partei Österreichs;5;566;19;547;84;1;25.11.2012 07:30:55;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:31:03
BRGRAZ12;1513;SPÖ;Sozialdemokratische Partei Österreichs;1;401;6;395;96;1;25.11.2012 05:57:10;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:57:17
BRGRAZ12;1513;ÖVP;Österreichische Volkspartei;2;401;6;395;120;1;25.11.2012 05:57:10;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:57:17
BRGRAZ12;1513;FPÖ;Freiheitliche Partei Österreichs;3;401;6;395;78;1;25.11.2012 05:57:10;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:57:17
BRGRAZ12;1513;GRÜNE;Die Grünen - Die Grüne Alternative;4;401;6;395;30;1;25.11.2012 05:57:10;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:57:17
BRGRAZ12;1513;KPÖ;Kommunistische Partei Österreichs;5;401;6;395;71;1;25.11.2012 05:57:10;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:57:17
BRGRAZ12;1514;SPÖ;Sozialdemokratische Partei Österreichs;1;371;33;338;56;1;25.11.2012 06:38:22;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:38:29
BRGRAZ12;1514;ÖVP;Österreichische Volkspartei;2;371;33;338;132;1;25.11.2012 06:38:22;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:38:29
BRGRAZ12;1514;FPÖ;Freiheitliche Partei Österreichs;3;371;33;338;58;1;25.11.2012 06:38:22;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:38:29
BRGRAZ12;1514;GRÜNE;Die Grünen - Die Grüne Alternative;4;371;33;338;27;1;25.11.2012 06:38:22;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:38:29
BRGRAZ12;1514;KPÖ;Kommunistische Partei Österreichs;5;371;33;338;65;1;25.11.2012 06:38:22;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:38:29
BRGRAZ12;1515;SPÖ;Sozialdemokratische Partei Österreichs;1;407;33;374;45;1;25.11.2012 06:48:12;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:48:19
BRGRAZ12;1515;ÖVP;Österreichische Volkspartei;2;407;33;374;156;1;25.11.2012 06:48:12;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:48:19
BRGRAZ12;1515;FPÖ;Freiheitliche Partei Österreichs;3;407;33;374;82;1;25.11.2012 06:48:12;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:48:19
BRGRAZ12;1515;GRÜNE;Die Grünen - Die Grüne Alternative;4;407;33;374;39;1;25.11.2012 06:48:12;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:48:19
BRGRAZ12;1515;KPÖ;Kommunistische Partei Österreichs;5;407;33;374;52;1;25.11.2012 06:48:12;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:48:19
BRGRAZ12;1516;SPÖ;Sozialdemokratische Partei Österreichs;1;70;15;55;27;1;25.11.2012 08:26:19;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T20:26:28
BRGRAZ12;1516;ÖVP;Österreichische Volkspartei;2;70;15;55;14;1;25.11.2012 08:26:19;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T20:26:28
BRGRAZ12;1516;FPÖ;Freiheitliche Partei Österreichs;3;70;15;55;4;1;25.11.2012 08:26:19;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T20:26:28
BRGRAZ12;1516;GRÜNE;Die Grünen - Die Grüne Alternative;4;70;15;55;4;1;25.11.2012 08:26:19;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T20:26:28
BRGRAZ12;1516;KPÖ;Kommunistische Partei Österreichs;5;70;15;55;6;1;25.11.2012 08:26:19;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-25T20:26:28
BRGRAZ12;1598;SPÖ;Sozialdemokratische Partei Österreichs;1;207;3;204;53;1;27.11.2012 09:01:59;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T09:02:01
BRGRAZ12;1598;ÖVP;Österreichische Volkspartei;2;207;3;204;65;1;27.11.2012 09:01:59;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T09:02:01
BRGRAZ12;1598;FPÖ;Freiheitliche Partei Österreichs;3;207;3;204;45;1;27.11.2012 09:01:59;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T09:02:01
BRGRAZ12;1598;GRÜNE;Die Grünen - Die Grüne Alternative;4;207;3;204;7;1;27.11.2012 09:01:59;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T09:02:01
BRGRAZ12;1598;KPÖ;Kommunistische Partei Österreichs;5;207;3;204;34;1;27.11.2012 09:01:59;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T09:02:01
BRGRAZ12;1599;SPÖ;Sozialdemokratische Partei Österreichs;1;436;10;426;109;1;26.11.2012 02:37:04;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:37:09
BRGRAZ12;1599;ÖVP;Österreichische Volkspartei;2;436;10;426;131;1;26.11.2012 02:37:04;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:37:09
BRGRAZ12;1599;FPÖ;Freiheitliche Partei Österreichs;3;436;10;426;86;1;26.11.2012 02:37:04;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:37:09
BRGRAZ12;1599;GRÜNE;Die Grünen - Die Grüne Alternative;4;436;10;426;33;1;26.11.2012 02:37:04;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:37:09
BRGRAZ12;1599;KPÖ;Kommunistische Partei Österreichs;5;436;10;426;67;1;26.11.2012 02:37:05;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:37:09
BRGRAZ12;1601;SPÖ;Sozialdemokratische Partei Österreichs;1;385;35;350;90;1;25.11.2012 06:45:29;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:45:36
BRGRAZ12;1601;ÖVP;Österreichische Volkspartei;2;385;35;350;123;1;25.11.2012 06:45:29;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:45:36
BRGRAZ12;1601;FPÖ;Freiheitliche Partei Österreichs;3;385;35;350;61;1;25.11.2012 06:45:29;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:45:36
BRGRAZ12;1601;GRÜNE;Die Grünen - Die Grüne Alternative;4;385;35;350;23;1;25.11.2012 06:45:29;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:45:36
BRGRAZ12;1601;KPÖ;Kommunistische Partei Österreichs;5;385;35;350;53;1;25.11.2012 06:45:29;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:45:36
BRGRAZ12;1602;SPÖ;Sozialdemokratische Partei Österreichs;1;361;45;316;68;1;25.11.2012 06:29:06;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:29:13
BRGRAZ12;1602;ÖVP;Österreichische Volkspartei;2;361;45;316;108;1;25.11.2012 06:29:06;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:29:13
BRGRAZ12;1602;FPÖ;Freiheitliche Partei Österreichs;3;361;45;316;53;1;25.11.2012 06:29:06;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:29:13
BRGRAZ12;1602;GRÜNE;Die Grünen - Die Grüne Alternative;4;361;45;316;34;1;25.11.2012 06:29:06;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:29:13
BRGRAZ12;1602;KPÖ;Kommunistische Partei Österreichs;5;361;45;316;53;1;25.11.2012 06:29:06;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:29:13
BRGRAZ12;1603;SPÖ;Sozialdemokratische Partei Österreichs;1;375;37;338;54;1;25.11.2012 05:31:16;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:31:23
BRGRAZ12;1603;ÖVP;Österreichische Volkspartei;2;375;37;338;129;1;25.11.2012 05:31:16;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:31:23
BRGRAZ12;1603;FPÖ;Freiheitliche Partei Österreichs;3;375;37;338;59;1;25.11.2012 05:31:16;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:31:23
BRGRAZ12;1603;GRÜNE;Die Grünen - Die Grüne Alternative;4;375;37;338;21;1;25.11.2012 05:31:16;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:31:23
BRGRAZ12;1603;KPÖ;Kommunistische Partei Österreichs;5;375;37;338;75;1;25.11.2012 05:31:16;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:31:23
BRGRAZ12;1604;SPÖ;Sozialdemokratische Partei Österreichs;1;348;52;296;73;1;25.11.2012 06:14:11;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:14:18
BRGRAZ12;1604;ÖVP;Österreichische Volkspartei;2;348;52;296;100;1;25.11.2012 06:14:11;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:14:18
BRGRAZ12;1604;FPÖ;Freiheitliche Partei Österreichs;3;348;52;296;55;1;25.11.2012 06:14:11;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:14:18
BRGRAZ12;1604;GRÜNE;Die Grünen - Die Grüne Alternative;4;348;52;296;19;1;25.11.2012 06:14:11;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:14:18
BRGRAZ12;1604;KPÖ;Kommunistische Partei Österreichs;5;348;52;296;49;1;25.11.2012 06:14:11;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:14:18
BRGRAZ12;1605;SPÖ;Sozialdemokratische Partei Österreichs;1;404;81;323;64;1;25.11.2012 06:12:26;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:12:33
BRGRAZ12;1605;ÖVP;Österreichische Volkspartei;2;404;81;323;107;1;25.11.2012 06:12:26;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:12:33
BRGRAZ12;1605;FPÖ;Freiheitliche Partei Österreichs;3;404;81;323;49;1;25.11.2012 06:12:26;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:12:33
BRGRAZ12;1605;GRÜNE;Die Grünen - Die Grüne Alternative;4;404;81;323;34;1;25.11.2012 06:12:26;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:12:33
BRGRAZ12;1605;KPÖ;Kommunistische Partei Österreichs;5;404;81;323;69;1;25.11.2012 06:12:26;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:12:33
BRGRAZ12;1606;SPÖ;Sozialdemokratische Partei Österreichs;1;389;42;347;88;1;25.11.2012 05:49:41;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:49:48
BRGRAZ12;1606;ÖVP;Österreichische Volkspartei;2;389;42;347;116;1;25.11.2012 05:49:41;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:49:48
BRGRAZ12;1606;FPÖ;Freiheitliche Partei Österreichs;3;389;42;347;69;1;25.11.2012 05:49:41;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:49:48
BRGRAZ12;1606;GRÜNE;Die Grünen - Die Grüne Alternative;4;389;42;347;21;1;25.11.2012 05:49:41;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:49:48
BRGRAZ12;1606;KPÖ;Kommunistische Partei Österreichs;5;389;42;347;53;1;25.11.2012 05:49:41;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:49:48
BRGRAZ12;1607;SPÖ;Sozialdemokratische Partei Österreichs;1;356;49;307;96;1;25.11.2012 05:25:03;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:25:10
BRGRAZ12;1607;ÖVP;Österreichische Volkspartei;2;356;49;307;71;1;25.11.2012 05:25:03;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:25:10
BRGRAZ12;1607;FPÖ;Freiheitliche Partei Österreichs;3;356;49;307;69;1;25.11.2012 05:25:03;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:25:10
BRGRAZ12;1607;GRÜNE;Die Grünen - Die Grüne Alternative;4;356;49;307;17;1;25.11.2012 05:25:03;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:25:10
BRGRAZ12;1607;KPÖ;Kommunistische Partei Österreichs;5;356;49;307;54;1;25.11.2012 05:25:03;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:25:10
BRGRAZ12;1608;SPÖ;Sozialdemokratische Partei Österreichs;1;331;36;295;52;1;25.11.2012 05:38:03;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:38:09
BRGRAZ12;1608;ÖVP;Österreichische Volkspartei;2;331;36;295;77;1;25.11.2012 05:38:03;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:38:09
BRGRAZ12;1608;FPÖ;Freiheitliche Partei Österreichs;3;331;36;295;67;1;25.11.2012 05:38:03;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:38:09
BRGRAZ12;1608;GRÜNE;Die Grünen - Die Grüne Alternative;4;331;36;295;22;1;25.11.2012 05:38:03;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:38:09
BRGRAZ12;1608;KPÖ;Kommunistische Partei Österreichs;5;331;36;295;77;1;25.11.2012 05:38:03;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:38:09
BRGRAZ12;1609;SPÖ;Sozialdemokratische Partei Österreichs;1;526;52;474;123;1;25.11.2012 06:02:28;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:02:35
BRGRAZ12;1609;ÖVP;Österreichische Volkspartei;2;526;52;474;144;1;25.11.2012 06:02:28;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:02:35
BRGRAZ12;1609;FPÖ;Freiheitliche Partei Österreichs;3;526;52;474;88;1;25.11.2012 06:02:28;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:02:35
BRGRAZ12;1609;GRÜNE;Die Grünen - Die Grüne Alternative;4;526;52;474;38;1;25.11.2012 06:02:28;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:02:35
BRGRAZ12;1609;KPÖ;Kommunistische Partei Österreichs;5;526;52;474;81;1;25.11.2012 06:02:28;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:02:35
BRGRAZ12;1610;SPÖ;Sozialdemokratische Partei Österreichs;1;476;24;452;123;1;25.11.2012 05:54:47;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:54:54
BRGRAZ12;1610;ÖVP;Österreichische Volkspartei;2;476;24;452;159;1;25.11.2012 05:54:47;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:54:54
BRGRAZ12;1610;FPÖ;Freiheitliche Partei Österreichs;3;476;24;452;95;1;25.11.2012 05:54:47;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:54:54
BRGRAZ12;1610;GRÜNE;Die Grünen - Die Grüne Alternative;4;476;24;452;22;1;25.11.2012 05:54:47;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:54:54
BRGRAZ12;1610;KPÖ;Kommunistische Partei Österreichs;5;476;24;452;53;1;25.11.2012 05:54:47;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:54:54
BRGRAZ12;1611;SPÖ;Sozialdemokratische Partei Österreichs;1;492;26;466;124;1;25.11.2012 06:00:51;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:00:58
BRGRAZ12;1611;ÖVP;Österreichische Volkspartei;2;492;26;466;147;1;25.11.2012 06:00:51;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:00:58
BRGRAZ12;1611;FPÖ;Freiheitliche Partei Österreichs;3;492;26;466;89;1;25.11.2012 06:00:51;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:00:58
BRGRAZ12;1611;GRÜNE;Die Grünen - Die Grüne Alternative;4;492;26;466;32;1;25.11.2012 06:00:51;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:00:58
BRGRAZ12;1611;KPÖ;Kommunistische Partei Österreichs;5;492;26;466;74;1;25.11.2012 06:00:51;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:00:58
BRGRAZ12;1612;SPÖ;Sozialdemokratische Partei Österreichs;1;384;37;347;87;1;25.11.2012 06:33:43;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:33:50
BRGRAZ12;1612;ÖVP;Österreichische Volkspartei;2;384;37;347;125;1;25.11.2012 06:33:43;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:33:50
BRGRAZ12;1612;FPÖ;Freiheitliche Partei Österreichs;3;384;37;347;59;1;25.11.2012 06:33:43;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:33:50
BRGRAZ12;1612;GRÜNE;Die Grünen - Die Grüne Alternative;4;384;37;347;14;1;25.11.2012 06:33:43;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:33:50
BRGRAZ12;1612;KPÖ;Kommunistische Partei Österreichs;5;384;37;347;62;1;25.11.2012 06:33:43;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:33:50
BRGRAZ12;1613;SPÖ;Sozialdemokratische Partei Österreichs;1;368;37;331;113;1;25.11.2012 05:17:26;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:17:33
BRGRAZ12;1613;ÖVP;Österreichische Volkspartei;2;368;37;331;98;1;25.11.2012 05:17:26;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:17:33
BRGRAZ12;1613;FPÖ;Freiheitliche Partei Österreichs;3;368;37;331;53;1;25.11.2012 05:17:26;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:17:33
BRGRAZ12;1613;GRÜNE;Die Grünen - Die Grüne Alternative;4;368;37;331;13;1;25.11.2012 05:17:26;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:17:33
BRGRAZ12;1613;KPÖ;Kommunistische Partei Österreichs;5;368;37;331;54;1;25.11.2012 05:17:26;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T17:17:33
BRGRAZ12;1614;SPÖ;Sozialdemokratische Partei Österreichs;1;579;26;553;104;1;25.11.2012 06:26:46;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:26:53
BRGRAZ12;1614;ÖVP;Österreichische Volkspartei;2;579;26;553;278;1;25.11.2012 06:26:46;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:26:53
BRGRAZ12;1614;FPÖ;Freiheitliche Partei Österreichs;3;579;26;553;70;1;25.11.2012 06:26:46;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:26:53
BRGRAZ12;1614;GRÜNE;Die Grünen - Die Grüne Alternative;4;579;26;553;50;1;25.11.2012 06:26:46;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:26:53
BRGRAZ12;1614;KPÖ;Kommunistische Partei Österreichs;5;579;26;553;51;1;25.11.2012 06:26:46;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:26:53
BRGRAZ12;1698;SPÖ;Sozialdemokratische Partei Österreichs;1;171;2;169;53;1;27.11.2012 09:03:02;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T09:03:04
BRGRAZ12;1698;ÖVP;Österreichische Volkspartei;2;171;2;169;34;1;27.11.2012 09:03:02;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T09:03:04
BRGRAZ12;1698;FPÖ;Freiheitliche Partei Österreichs;3;171;2;169;28;1;27.11.2012 09:03:02;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T09:03:04
BRGRAZ12;1698;GRÜNE;Die Grünen - Die Grüne Alternative;4;171;2;169;24;1;27.11.2012 09:03:02;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T09:03:04
BRGRAZ12;1698;KPÖ;Kommunistische Partei Österreichs;5;171;2;169;30;1;27.11.2012 09:03:02;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T09:03:04
BRGRAZ12;1699;SPÖ;Sozialdemokratische Partei Österreichs;1;456;13;443;94;1;26.11.2012 02:38:08;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:38:13
BRGRAZ12;1699;ÖVP;Österreichische Volkspartei;2;456;13;443;178;1;26.11.2012 02:38:08;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:38:13
BRGRAZ12;1699;FPÖ;Freiheitliche Partei Österreichs;3;456;13;443;52;1;26.11.2012 02:38:08;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:38:13
BRGRAZ12;1699;GRÜNE;Die Grünen - Die Grüne Alternative;4;456;13;443;32;1;26.11.2012 02:38:08;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:38:13
BRGRAZ12;1699;KPÖ;Kommunistische Partei Österreichs;5;456;13;443;87;1;26.11.2012 02:38:08;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:38:13
BRGRAZ12;1701;SPÖ;Sozialdemokratische Partei Österreichs;1;396;23;373;67;1;25.11.2012 06:40:17;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:40:24
BRGRAZ12;1701;ÖVP;Österreichische Volkspartei;2;396;23;373;126;1;25.11.2012 06:40:17;Baumgartner Hildegard/p04775@intra.graz.at/p04775@intra.graz.at/GGA-60101/2012-11-25T18:40:24
