wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;anzspr;aenderung_am;aenderung_durch
GRGRAZ12;1503;BBB;Betty Baloo Bande;10;370;4;366;0;1;25.11.2012 05:15:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:15:37
GRGRAZ12;1503;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;370;4;366;1;1;25.11.2012 05:15:31;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T17:15:37
GRGRAZ12;1504;SPÖ;Sozialdemokratische Partei Österreichs;1;312;8;304;56;1;25.11.2012 05:04:16;Sprachmann Gerhard/p10630@intra.graz.at/p10630@intra.graz.at/GGA-60101/2012-11-25T17:04:22
GRGRAZ12;1504;ÖVP;Österreichische Volkspartei;2;312;8;304;82;1;25.11.2012 05:04:16;Sprachmann Gerhard/p10630@intra.graz.at/p10630@intra.graz.at/GGA-60101/2012-11-25T17:04:22
GRGRAZ12;1504;FPÖ;Freiheitliche Partei Österreichs;3;312;8;304;43;1;25.11.2012 05:04:16;Sprachmann Gerhard/p10630@intra.graz.at/p10630@intra.graz.at/GGA-60101/2012-11-25T17:04:22
GRGRAZ12;1504;GRÜNE;Die Grünen - Die Grüne Alternative;4;312;8;304;16;1;25.11.2012 05:04:16;Sprachmann Gerhard/p10630@intra.graz.at/p10630@intra.graz.at/GGA-60101/2012-11-25T17:04:22
GRGRAZ12;1504;KPÖ;Kommunistische Partei Österreichs;5;312;8;304;93;1;25.11.2012 05:04:16;Sprachmann Gerhard/p10630@intra.graz.at/p10630@intra.graz.at/GGA-60101/2012-11-25T17:04:22
GRGRAZ12;1504;BZÖ;BZÖ Wir säubern Graz;6;312;8;304;2;1;25.11.2012 05:04:16;Sprachmann Gerhard/p10630@intra.graz.at/p10630@intra.graz.at/GGA-60101/2012-11-25T17:04:22
GRGRAZ12;1504;CP-G;Christliche Partei-Grössler;7;312;8;304;1;1;25.11.2012 05:04:16;Sprachmann Gerhard/p10630@intra.graz.at/p10630@intra.graz.at/GGA-60101/2012-11-25T17:04:22
GRGRAZ12;1504;PIRAT;Piratenpartei Graz;8;312;8;304;6;1;25.11.2012 05:04:16;Sprachmann Gerhard/p10630@intra.graz.at/p10630@intra.graz.at/GGA-60101/2012-11-25T17:04:22
GRGRAZ12;1504;;Einsparkraftwerk;9;312;8;304;1;1;25.11.2012 05:04:16;Sprachmann Gerhard/p10630@intra.graz.at/p10630@intra.graz.at/GGA-60101/2012-11-25T17:04:22
GRGRAZ12;1504;BBB;Betty Baloo Bande;10;312;8;304;2;1;25.11.2012 05:04:16;Sprachmann Gerhard/p10630@intra.graz.at/p10630@intra.graz.at/GGA-60101/2012-11-25T17:04:22
GRGRAZ12;1504;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;312;8;304;2;1;25.11.2012 05:04:16;Sprachmann Gerhard/p10630@intra.graz.at/p10630@intra.graz.at/GGA-60101/2012-11-25T17:04:22
GRGRAZ12;1505;SPÖ;Sozialdemokratische Partei Österreichs;1;499;1;498;98;1;25.11.2012 04:49:57;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T16:50:03
GRGRAZ12;1505;ÖVP;Österreichische Volkspartei;2;499;1;498;142;1;25.11.2012 04:49:57;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T16:50:03
GRGRAZ12;1505;FPÖ;Freiheitliche Partei Österreichs;3;499;1;498;95;1;25.11.2012 04:49:57;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T16:50:03
GRGRAZ12;1505;GRÜNE;Die Grünen - Die Grüne Alternative;4;499;1;498;40;1;25.11.2012 04:49:57;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T16:50:03
GRGRAZ12;1505;KPÖ;Kommunistische Partei Österreichs;5;499;1;498;103;1;25.11.2012 04:49:57;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T16:50:03
GRGRAZ12;1505;BZÖ;BZÖ Wir säubern Graz;6;499;1;498;6;1;25.11.2012 04:49:57;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T16:50:03
GRGRAZ12;1505;CP-G;Christliche Partei-Grössler;7;499;1;498;5;1;25.11.2012 04:49:57;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T16:50:03
GRGRAZ12;1505;PIRAT;Piratenpartei Graz;8;499;1;498;7;1;25.11.2012 04:49:57;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T16:50:03
GRGRAZ12;1505;;Einsparkraftwerk;9;499;1;498;0;1;25.11.2012 04:49:57;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T16:50:03
GRGRAZ12;1505;BBB;Betty Baloo Bande;10;499;1;498;0;1;25.11.2012 04:49:57;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T16:50:03
GRGRAZ12;1505;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;499;1;498;2;1;25.11.2012 04:49:57;Klampfer Eva/e01252@intra.graz.at/e01252@intra.graz.at/GGA-60101/2012-11-25T16:50:03
GRGRAZ12;1506;SPÖ;Sozialdemokratische Partei Österreichs;1;339;2;337;53;1;25.11.2012 04:57:17;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T16:57:24
GRGRAZ12;1506;ÖVP;Österreichische Volkspartei;2;339;2;337;90;1;25.11.2012 04:57:17;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T16:57:24
GRGRAZ12;1506;FPÖ;Freiheitliche Partei Österreichs;3;339;2;337;88;1;25.11.2012 04:57:17;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T16:57:24
GRGRAZ12;1506;GRÜNE;Die Grünen - Die Grüne Alternative;4;339;2;337;19;1;25.11.2012 04:57:17;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T16:57:24
GRGRAZ12;1506;KPÖ;Kommunistische Partei Österreichs;5;339;2;337;73;1;25.11.2012 04:57:17;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T16:57:24
GRGRAZ12;1506;BZÖ;BZÖ Wir säubern Graz;6;339;2;337;10;1;25.11.2012 04:57:17;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T16:57:24
GRGRAZ12;1506;CP-G;Christliche Partei-Grössler;7;339;2;337;1;1;25.11.2012 04:57:17;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T16:57:24
GRGRAZ12;1506;PIRAT;Piratenpartei Graz;8;339;2;337;1;1;25.11.2012 04:57:17;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T16:57:24
GRGRAZ12;1506;;Einsparkraftwerk;9;339;2;337;0;1;25.11.2012 04:57:17;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T16:57:24
GRGRAZ12;1506;BBB;Betty Baloo Bande;10;339;2;337;1;1;25.11.2012 04:57:17;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T16:57:24
GRGRAZ12;1506;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;339;2;337;1;1;25.11.2012 04:57:17;Tauscher Manfred/p11760@intra.graz.at/p11760@intra.graz.at/GGA-60101/2012-11-25T16:57:24
GRGRAZ12;1507;SPÖ;Sozialdemokratische Partei Österreichs;1;402;5;397;67;1;25.11.2012 04:46:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T16:46:20
GRGRAZ12;1507;ÖVP;Österreichische Volkspartei;2;402;5;397;131;1;25.11.2012 04:46:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T16:46:20
GRGRAZ12;1507;FPÖ;Freiheitliche Partei Österreichs;3;402;5;397;84;1;25.11.2012 04:46:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T16:46:20
GRGRAZ12;1507;GRÜNE;Die Grünen - Die Grüne Alternative;4;402;5;397;25;1;25.11.2012 04:46:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T16:46:20
GRGRAZ12;1507;KPÖ;Kommunistische Partei Österreichs;5;402;5;397;75;1;25.11.2012 04:46:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T16:46:20
GRGRAZ12;1507;BZÖ;BZÖ Wir säubern Graz;6;402;5;397;6;1;25.11.2012 04:46:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T16:46:20
GRGRAZ12;1507;CP-G;Christliche Partei-Grössler;7;402;5;397;1;1;25.11.2012 04:46:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T16:46:20
GRGRAZ12;1507;PIRAT;Piratenpartei Graz;8;402;5;397;7;1;25.11.2012 04:46:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T16:46:20
GRGRAZ12;1507;;Einsparkraftwerk;9;402;5;397;0;1;25.11.2012 04:46:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T16:46:20
GRGRAZ12;1507;BBB;Betty Baloo Bande;10;402;5;397;0;1;25.11.2012 04:46:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T16:46:20
GRGRAZ12;1507;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;402;5;397;1;1;25.11.2012 04:46:14;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T16:46:20
GRGRAZ12;1508;SPÖ;Sozialdemokratische Partei Österreichs;1;315;1;314;83;1;25.11.2012 04:42:16;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T16:42:22
GRGRAZ12;1508;ÖVP;Österreichische Volkspartei;2;315;1;314;61;1;25.11.2012 04:42:16;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T16:42:22
GRGRAZ12;1508;FPÖ;Freiheitliche Partei Österreichs;3;315;1;314;71;1;25.11.2012 04:42:16;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T16:42:22
GRGRAZ12;1508;GRÜNE;Die Grünen - Die Grüne Alternative;4;315;1;314;6;1;25.11.2012 04:42:16;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T16:42:22
GRGRAZ12;1508;KPÖ;Kommunistische Partei Österreichs;5;315;1;314;83;1;25.11.2012 04:42:16;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T16:42:22
GRGRAZ12;1508;BZÖ;BZÖ Wir säubern Graz;6;315;1;314;5;1;25.11.2012 04:42:16;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T16:42:22
GRGRAZ12;1508;CP-G;Christliche Partei-Grössler;7;315;1;314;0;1;25.11.2012 04:42:16;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T16:42:22
GRGRAZ12;1508;PIRAT;Piratenpartei Graz;8;315;1;314;5;1;25.11.2012 04:42:16;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T16:42:22
GRGRAZ12;1508;;Einsparkraftwerk;9;315;1;314;0;1;25.11.2012 04:42:16;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T16:42:22
GRGRAZ12;1508;BBB;Betty Baloo Bande;10;315;1;314;0;1;25.11.2012 04:42:16;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T16:42:22
GRGRAZ12;1508;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;315;1;314;0;1;25.11.2012 04:42:16;Pfundner Thomas/p14930@intra.graz.at/p14930@intra.graz.at/GGA-60101/2012-11-25T16:42:22
GRGRAZ12;1509;SPÖ;Sozialdemokratische Partei Österreichs;1;287;2;285;40;1;25.11.2012 05:20:11;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:20:18
GRGRAZ12;1509;ÖVP;Österreichische Volkspartei;2;287;2;285;99;1;25.11.2012 05:20:11;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:20:18
GRGRAZ12;1509;FPÖ;Freiheitliche Partei Österreichs;3;287;2;285;45;1;25.11.2012 05:20:11;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:20:18
GRGRAZ12;1509;GRÜNE;Die Grünen - Die Grüne Alternative;4;287;2;285;13;1;25.11.2012 05:20:11;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:20:18
GRGRAZ12;1509;KPÖ;Kommunistische Partei Österreichs;5;287;2;285;80;1;25.11.2012 05:20:11;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:20:18
GRGRAZ12;1509;BZÖ;BZÖ Wir säubern Graz;6;287;2;285;3;1;25.11.2012 05:20:11;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:20:18
GRGRAZ12;1509;CP-G;Christliche Partei-Grössler;7;287;2;285;1;1;25.11.2012 05:20:11;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:20:18
GRGRAZ12;1509;PIRAT;Piratenpartei Graz;8;287;2;285;4;1;25.11.2012 05:20:11;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:20:18
GRGRAZ12;1509;;Einsparkraftwerk;9;287;2;285;0;1;25.11.2012 05:20:11;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:20:18
GRGRAZ12;1509;BBB;Betty Baloo Bande;10;287;2;285;0;1;25.11.2012 05:20:11;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:20:18
GRGRAZ12;1509;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;287;2;285;0;1;25.11.2012 05:20:11;Josef Schmid/AT:L6:65107765/schmid@graz.gv.at/AT:GGA-60101/2012-11-25T17:20:18
GRGRAZ12;1510;SPÖ;Sozialdemokratische Partei Österreichs;1;324;10;314;127;1;25.11.2012 05:47:08;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T17:47:15
GRGRAZ12;1510;ÖVP;Österreichische Volkspartei;2;324;10;314;46;1;25.11.2012 05:47:08;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T17:47:15
GRGRAZ12;1510;FPÖ;Freiheitliche Partei Österreichs;3;324;10;314;60;1;25.11.2012 05:47:08;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T17:47:15
GRGRAZ12;1510;GRÜNE;Die Grünen - Die Grüne Alternative;4;324;10;314;11;1;25.11.2012 05:47:08;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T17:47:15
GRGRAZ12;1510;KPÖ;Kommunistische Partei Österreichs;5;324;10;314;60;1;25.11.2012 05:47:08;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T17:47:15
GRGRAZ12;1510;BZÖ;BZÖ Wir säubern Graz;6;324;10;314;7;1;25.11.2012 05:47:08;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T17:47:15
GRGRAZ12;1510;CP-G;Christliche Partei-Grössler;7;324;10;314;0;1;25.11.2012 05:47:08;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T17:47:15
GRGRAZ12;1510;PIRAT;Piratenpartei Graz;8;324;10;314;3;1;25.11.2012 05:47:08;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T17:47:15
GRGRAZ12;1510;;Einsparkraftwerk;9;324;10;314;0;1;25.11.2012 05:47:08;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T17:47:15
GRGRAZ12;1510;BBB;Betty Baloo Bande;10;324;10;314;0;1;25.11.2012 05:47:08;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T17:47:15
GRGRAZ12;1510;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;324;10;314;0;1;25.11.2012 05:47:08;Waldegg Manfred/p10897@intra.graz.at/p10897@intra.graz.at/GGA-60101/2012-11-25T17:47:15
GRGRAZ12;1511;SPÖ;Sozialdemokratische Partei Österreichs;1;350;4;346;61;1;25.11.2012 04:43:27;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:43:33
GRGRAZ12;1511;ÖVP;Österreichische Volkspartei;2;350;4;346;148;1;25.11.2012 04:43:27;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:43:33
GRGRAZ12;1511;FPÖ;Freiheitliche Partei Österreichs;3;350;4;346;50;1;25.11.2012 04:43:27;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:43:33
GRGRAZ12;1511;GRÜNE;Die Grünen - Die Grüne Alternative;4;350;4;346;16;1;25.11.2012 04:43:27;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:43:33
GRGRAZ12;1511;KPÖ;Kommunistische Partei Österreichs;5;350;4;346;56;1;25.11.2012 04:43:27;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:43:33
GRGRAZ12;1511;BZÖ;BZÖ Wir säubern Graz;6;350;4;346;2;1;25.11.2012 04:43:27;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:43:33
GRGRAZ12;1511;CP-G;Christliche Partei-Grössler;7;350;4;346;1;1;25.11.2012 04:43:27;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:43:33
GRGRAZ12;1511;PIRAT;Piratenpartei Graz;8;350;4;346;8;1;25.11.2012 04:43:27;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:43:33
GRGRAZ12;1511;;Einsparkraftwerk;9;350;4;346;1;1;25.11.2012 04:43:27;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:43:33
GRGRAZ12;1511;BBB;Betty Baloo Bande;10;350;4;346;3;1;25.11.2012 04:43:27;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:43:33
GRGRAZ12;1511;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;350;4;346;0;1;25.11.2012 04:43:27;Sandner Friedrich/p10047@intra.graz.at/p10047@intra.graz.at/GGA-60101/2012-11-25T16:43:33
GRGRAZ12;1512;SPÖ;Sozialdemokratische Partei Österreichs;1;566;37;529;83;1;25.11.2012 07:31:58;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:32:06
GRGRAZ12;1512;ÖVP;Österreichische Volkspartei;2;566;37;529;175;1;25.11.2012 07:31:58;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:32:06
GRGRAZ12;1512;FPÖ;Freiheitliche Partei Österreichs;3;566;37;529;97;1;25.11.2012 07:31:58;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:32:06
GRGRAZ12;1512;GRÜNE;Die Grünen - Die Grüne Alternative;4;566;37;529;66;1;25.11.2012 07:31:58;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:32:06
GRGRAZ12;1512;KPÖ;Kommunistische Partei Österreichs;5;566;37;529;86;1;25.11.2012 07:31:58;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:32:06
GRGRAZ12;1512;BZÖ;BZÖ Wir säubern Graz;6;566;37;529;6;1;25.11.2012 07:31:58;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:32:06
GRGRAZ12;1512;CP-G;Christliche Partei-Grössler;7;566;37;529;2;1;25.11.2012 07:31:58;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:32:06
GRGRAZ12;1512;PIRAT;Piratenpartei Graz;8;566;37;529;9;1;25.11.2012 07:31:58;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:32:06
GRGRAZ12;1512;;Einsparkraftwerk;9;566;37;529;0;1;25.11.2012 07:31:58;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:32:06
GRGRAZ12;1512;BBB;Betty Baloo Bande;10;566;37;529;4;1;25.11.2012 07:31:58;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:32:06
GRGRAZ12;1512;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;566;37;529;1;1;25.11.2012 07:31:58;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T19:32:06
GRGRAZ12;1513;SPÖ;Sozialdemokratische Partei Österreichs;1;401;20;381;83;1;25.11.2012 04:59:53;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:59:59
GRGRAZ12;1513;ÖVP;Österreichische Volkspartei;2;401;20;381;113;1;25.11.2012 04:59:53;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:59:59
GRGRAZ12;1513;FPÖ;Freiheitliche Partei Österreichs;3;401;20;381;75;1;25.11.2012 04:59:53;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:59:59
GRGRAZ12;1513;GRÜNE;Die Grünen - Die Grüne Alternative;4;401;20;381;26;1;25.11.2012 04:59:53;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:59:59
GRGRAZ12;1513;KPÖ;Kommunistische Partei Österreichs;5;401;20;381;67;1;25.11.2012 04:59:53;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:59:59
GRGRAZ12;1513;BZÖ;BZÖ Wir säubern Graz;6;401;20;381;7;1;25.11.2012 04:59:53;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:59:59
GRGRAZ12;1513;CP-G;Christliche Partei-Grössler;7;401;20;381;2;1;25.11.2012 04:59:53;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:59:59
GRGRAZ12;1513;PIRAT;Piratenpartei Graz;8;401;20;381;6;1;25.11.2012 04:59:53;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:59:59
GRGRAZ12;1513;;Einsparkraftwerk;9;401;20;381;2;1;25.11.2012 04:59:53;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:59:59
GRGRAZ12;1513;BBB;Betty Baloo Bande;10;401;20;381;0;1;25.11.2012 04:59:53;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:59:59
GRGRAZ12;1513;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;401;20;381;0;1;25.11.2012 04:59:53;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:59:59
GRGRAZ12;1514;SPÖ;Sozialdemokratische Partei Österreichs;1;371;2;369;61;1;25.11.2012 05:02:31;Pailova Lenka/e00959@intra.graz.at/e00959@intra.graz.at/GGA-60101/2012-11-25T17:02:38
GRGRAZ12;1514;ÖVP;Österreichische Volkspartei;2;371;2;369;123;1;25.11.2012 05:02:31;Pailova Lenka/e00959@intra.graz.at/e00959@intra.graz.at/GGA-60101/2012-11-25T17:02:38
GRGRAZ12;1514;FPÖ;Freiheitliche Partei Österreichs;3;371;2;369;55;1;25.11.2012 05:02:31;Pailova Lenka/e00959@intra.graz.at/e00959@intra.graz.at/GGA-60101/2012-11-25T17:02:38
GRGRAZ12;1514;GRÜNE;Die Grünen - Die Grüne Alternative;4;371;2;369;26;1;25.11.2012 05:02:31;Pailova Lenka/e00959@intra.graz.at/e00959@intra.graz.at/GGA-60101/2012-11-25T17:02:38
GRGRAZ12;1514;KPÖ;Kommunistische Partei Österreichs;5;371;2;369;84;1;25.11.2012 05:02:31;Pailova Lenka/e00959@intra.graz.at/e00959@intra.graz.at/GGA-60101/2012-11-25T17:02:38
GRGRAZ12;1514;BZÖ;BZÖ Wir säubern Graz;6;371;2;369;9;1;25.11.2012 05:02:31;Pailova Lenka/e00959@intra.graz.at/e00959@intra.graz.at/GGA-60101/2012-11-25T17:02:38
GRGRAZ12;1514;CP-G;Christliche Partei-Grössler;7;371;2;369;2;1;25.11.2012 05:02:31;Pailova Lenka/e00959@intra.graz.at/e00959@intra.graz.at/GGA-60101/2012-11-25T17:02:38
GRGRAZ12;1514;PIRAT;Piratenpartei Graz;8;371;2;369;6;1;25.11.2012 05:02:31;Pailova Lenka/e00959@intra.graz.at/e00959@intra.graz.at/GGA-60101/2012-11-25T17:02:38
GRGRAZ12;1514;;Einsparkraftwerk;9;371;2;369;0;1;25.11.2012 05:02:31;Pailova Lenka/e00959@intra.graz.at/e00959@intra.graz.at/GGA-60101/2012-11-25T17:02:38
GRGRAZ12;1514;BBB;Betty Baloo Bande;10;371;2;369;0;1;25.11.2012 05:02:31;Pailova Lenka/e00959@intra.graz.at/e00959@intra.graz.at/GGA-60101/2012-11-25T17:02:38
GRGRAZ12;1514;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;371;2;369;3;1;25.11.2012 05:02:31;Pailova Lenka/e00959@intra.graz.at/e00959@intra.graz.at/GGA-60101/2012-11-25T17:02:38
GRGRAZ12;1515;SPÖ;Sozialdemokratische Partei Österreichs;1;407;4;403;44;1;25.11.2012 06:50:10;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T18:50:17
